n_neurons,n_cores,conn_prob,firing_rate,learning_rule,T_simulate,T_simulate_sem,T_1core,speedup,speedup_sem,efficiency,efficiency_sem
100,4,0.1,10.0,stdp,0.4170689239981584,0.0020903606092392995,0.78877010900275,1.8912224421837596,0.009633181562058276,0.4728056105459399,0.002408295390514569
100,8,0.1,10.0,stdp,0.46546717899521656,0.001074487282243166,0.78877010900275,1.694577286212603,0.004203563448474442,0.21182216077657537,0.0005254454310593053
100,1,0.1,20.0,static,0.754112880002746,0.0011618728221502637,0.754112880002746,1.0,0.0021788996666276574,1.0,0.0021788996666276574
100,2,0.1,20.0,static,0.5398596536639767,0.012261293259362496,0.754112880002746,1.3968683802996813,0.03179859155101645,0.6984341901498407,0.015899295775508224
100,4,0.1,20.0,static,0.40509453999402467,0.0019661622568552593,0.754112880002746,1.8615725603555888,0.00947961379719839,0.4653931400888972,0.0023699034492995976
100,8,0.1,20.0,static,0.45789060633008677,0.001271257282750693,0.754112880002746,1.6469280425882264,0.00522930974058763,0.2058660053235283,0.0006536637175734537
100,1,0.1,20.0,stdp,0.7892826629977208,0.0011743630503123711,0.7892826629977208,1.0,0.002104189323751038,1.0,0.002104189323751038
100,2,0.1,20.0,stdp,0.5376552206726046,0.0009675496112137753,0.7892826629977208,1.468008925888102,0.0034278143432902182,0.734004462944051,0.0017139071716451091
100,4,0.1,20.0,stdp,0.41840569899553276,0.0017782947409607562,0.7892826629977208,1.886405144319384,0.008494635273500546,0.471601286079846,0.0021236588183751364
100,8,0.1,20.0,stdp,0.4664562663335043,0.0002343964658551904,0.7892826629977208,1.6920828809991886,0.002657333782934531,0.21151036012489857,0.0003321667228668164
100,1,0.1,40.0,static,0.7563904126727721,0.00047470833981246637,0.7563904126727721,1.0,0.0008875561629108578,1.0,0.0008875561629108578
100,2,0.1,40.0,static,0.5273627093314038,0.00328033542557003,0.7563904126727721,1.4342887718241057,0.008966951067183964,0.7171443859120529,0.004483475533591982
100,4,0.1,40.0,static,0.41043288133126526,0.004168625188901833,0.7563904126727721,1.8429089068579776,0.01875349024030676,0.4607272267144944,0.00468837256007669
100,8,0.1,40.0,static,0.46461439500368823,0.005553427973069248,0.7563904126727721,1.6279960776221056,0.019485864177980088,0.2034995097027632,0.002435733022247511
100,1,0.1,40.0,stdp,0.7959752946626395,0.0015959529436743993,0.7959752946626395,1.0,0.0028355381291201988,1.0,0.0028355381291201988
100,2,0.1,40.0,stdp,0.5465854976646369,0.0014599011895308882,0.7959752946626395,1.4562685948740963,0.004863609870119033,0.7281342974370482,0.0024318049350595164
100,4,0.1,40.0,stdp,0.42645579200567835,0.006057440787795198,0.7959752946626395,1.8664895859874755,0.026774722015140116,0.4666223964968689,0.006693680503785029
100,8,0.1,40.0,stdp,0.47064547933405265,0.0022688141014449814,0.7959752946626395,1.6912417724460405,0.008829957360363684,0.21140522155575506,0.0011037446700454606
100,1,0.2,10.0,static,0.7583022613252979,0.0013178670759686245,0.7583022613252979,1.0,0.002457787068948605,1.0,0.002457787068948605
100,2,0.2,10.0,static,0.5213053816599617,0.0008625635209439739,0.7583022613252979,1.4546219701601415,0.003490527096988727,0.7273109850800707,0.0017452635484943636
100,4,0.2,10.0,static,0.4088072863281316,0.004458582908247838,0.7583022613252979,1.8549137617783114,0.020485518880293662,0.46372844044457784,0.0051213797200734155
100,8,0.2,10.0,static,0.46712005966401193,0.002575020852079198,0.7583022613252979,1.623356234948947,0.009383016294137327,0.20291952936861837,0.0011728770367671658
100,1,0.2,10.0,stdp,0.8230208590054341,0.00010984058740881916,0.8230208590054341,1.0,0.00018874132619226097,1.0,0.00018874132619226097
100,2,0.2,10.0,stdp,0.5660536753324171,0.010395667135890657,0.8230208590054341,1.4539625743479399,0.02670296247880852,0.7269812871739699,0.01335148123940426
100,4,0.2,10.0,stdp,0.4424822800016652,0.008288837150201617,0.8230208590054341,1.860008629051398,0.0348436549791031,0.4650021572628495,0.008710913744775775
100,8,0.2,10.0,stdp,0.4759455586608965,0.0032868185568051,0.8230208590054341,1.729233194907956,0.011944090916599825,0.2161541493634945,0.001493011364574978
100,1,0.2,20.0,static,0.7621667993322868,0.0008343337495011382,0.7621667993322868,1.0,0.0015481205756060308,1.0,0.0015481205756060308
100,2,0.2,20.0,static,0.5403191540050708,0.006923367356287683,0.7621667993322868,1.4105863056728394,0.01814035629817718,0.7052931528364197,0.00907017814908859
100,4,0.2,20.0,static,0.4097593449987471,0.0009002473864981874,0.7621667993322868,1.8600351856151498,0.004565699945966599,0.46500879640378745,0.0011414249864916497
100,8,0.2,20.0,static,0.4632628006705393,0.0012970953510709313,0.7621667993322868,1.6452147641233132,0.004946011749266478,0.20565184551541416,0.0006182514686583098
100,1,0.2,20.0,stdp,0.8272448189964052,0.0018023994302192692,0.8272448189964052,1.0,0.0030812858062042522,1.0,0.0030812858062042522
100,2,0.2,20.0,stdp,0.5638945476627365,0.0036662470887040854,0.8272448189964052,1.4670204250514898,0.010059381874408187,0.7335102125257449,0.005029690937204094
100,4,0.2,20.0,stdp,0.4290497346664779,0.0009034244896160895,0.8272448189964052,1.9280860752412878,0.005842095381464739,0.48202151881032196,0.0014605238453661849
100,8,0.2,20.0,stdp,0.4721832526750707,0.0004551033394599948,0.8272448189964052,1.7519571359420225,0.004173971276717439,0.21899464199275281,0.0005217464095896799
100,1,0.2,40.0,static,0.7751900800018726,0.0062792381250194726,0.7751900800018726,1.0,0.011455491945602931,1.0,0.011455491945602931
100,2,0.2,40.0,static,0.5426002526655793,0.015921670990845724,0.7751900800018726,1.4286577940088896,0.043489484017535884,0.7143288970044448,0.021744742008767942
100,4,0.2,40.0,static,0.4124809283336314,0.0009351776861453006,0.7751900800018726,1.879335568637169,0.015808145262795656,0.4698338921592923,0.003952036315698914
100,8,0.2,40.0,static,0.46609152999978204,0.004120479680802745,0.7751900800018726,1.6631713517776971,0.019942006654001667,0.20789641897221214,0.0024927508317502084
100,1,0.2,40.0,stdp,0.8364082066691481,0.0019950158014805756,0.8364082066691481,1.0,0.00337320746150748,1.0,0.00337320746150748
100,2,0.2,40.0,stdp,0.567878458663472,0.0011229217518364107,0.8364082066691481,1.4728648250501932,0.004563354367346351,0.7364324125250966,0.0022816771836731754
100,4,0.2,40.0,stdp,0.43739946632801247,0.002205213004496094,0.8364082066691481,1.9122296003029708,0.010665279967259128,0.4780574000757427,0.002666319991814782
100,8,0.2,40.0,stdp,0.4786920316691976,0.0031573222719022413,0.8364082066691481,1.7472783153556897,0.012254998014185597,0.2184097894194612,0.0015318747517731996
200,1,0.05,10.0,static,1.3838595336662063,0.007421015854764687,1.3838595336662063,1.0,0.007583790849487626,1.0,0.007583790849487626
200,2,0.05,10.0,static,0.8672565120020105,0.010927154998912302,1.3838595336662063,1.5956749987055712,0.02185019784974935,0.7978374993527856,0.010925098924874675
200,4,0.05,10.0,static,0.5982377420004923,0.003959309430485682,1.3838595336662063,2.3132267266164352,0.019704384158126566,0.5783066816541088,0.0049260960395316414
200,8,0.05,10.0,static,0.5697368646651739,0.003274659802501596,1.3838595336662063,2.4289450437430977,0.01909352567063049,0.3036181304678872,0.002386690708828811
200,1,0.05,10.0,stdp,1.4416161110032892,0.002763200324093924,1.4416161110032892,1.0,0.0027106768189263408,1.0,0.0027106768189263408
200,2,0.05,10.0,stdp,0.9172744513343787,0.02207415163351534,1.4416161110032892,1.5716300709194937,0.03794095535974542,0.7858150354597468,0.01897047767987271
200,4,0.05,10.0,stdp,0.6322224613347013,0.0020202653548516214,1.4416161110032892,2.2802355170359747,0.00849677356007185,0.5700588792589937,0.0021241933900179623
200,8,0.05,10.0,stdp,0.5904955626707912,0.0037151112963315167,1.4416161110032892,2.4413665438617507,0.016056887806469265,0.30517081798271883,0.002007110975808658
200,1,0.05,20.0,static,1.37174803034092,0.0013540724802047139,1.37174803034092,1.0,0.0013959908260015941,1.0,0.0013959908260015941
200,2,0.05,20.0,static,0.8705179999960819,0.011423472636883134,1.37174803034092,1.575783648755217,0.020736823182156545,0.7878918243776085,0.010368411591078272
200,4,0.05,20.0,static,0.5981311033392558,0.006155276782453567,1.37174803034092,2.2933902328146845,0.023709259168457293,0.5733475582036711,0.005927314792114323
200,8,0.05,20.0,static,0.5616842330055078,0.0027397246393809846,1.37174803034092,2.442204978766902,0.012153818590129055,0.30527562234586275,0.001519227323766132
200,1,0.05,20.0,stdp,1.4480173343326896,0.0015130068701528882,1.4480173343326896,1.0,0.0014776859261287488,1.0,0.0014776859261287488
200,2,0.05,20.0,stdp,0.9123568006616551,0.01122898667989181,1.4480173343326896,1.5871173791685065,0.019603985308877674,0.7935586895842532,0.009801992654438837
200,4,0.05,20.0,stdp,0.6264154236657001,0.0013480397112987212,1.4480173343326896,2.311592722061478,0.00552989736648861,0.5778981805153695,0.0013824743416221525
200,8,0.05,20.0,stdp,0.5937571036677886,0.006384618193157968,1.4480173343326896,2.4387368595473107,0.0263470396264631,0.30484210744341383,0.0032933799533078874
200,1,0.05,40.0,static,1.3765694746689405,0.000724338344461198,1.3765694746689405,1.0,0.0007441463212238217,1.0,0.0007441463212238217
200,2,0.05,40.0,static,0.859152477006622,0.00346331247276073,1.3765694746689405,1.602241175472198,0.006513555528435646,0.801120587736099,0.003256777764217823
200,4,0.05,40.0,static,0.6065188866729537,0.002802744474340208,1.3765694746689405,2.2696234279200813,0.01055578244413997,0.5674058569800203,0.0026389456110349923
200,8,0.05,40.0,static,0.5762787629986027,0.007897713702723751,1.3765694746689405,2.388721506074792,0.03276077506897913,0.298590188259349,0.004095096883622391
200,1,0.05,40.0,stdp,1.458250384996063,0.0006044321860937218,1.458250384996063,1.0,0.0005861793035706058,1.0,0.0005861793035706058
200,2,0.05,40.0,stdp,0.9086183519975748,0.002304728052431369,1.458250384996063,1.6049096760924275,0.004124878147330676,0.8024548380462138,0.002062439073665338
200,4,0.05,40.0,stdp,0.6399554776726291,0.003972897481135555,1.458250384996063,2.278674745154748,0.014177699718141212,0.569668686288687,0.003544424929535303
200,8,0.05,40.0,stdp,0.5933986333257053,0.004571653238879684,1.458250384996063,2.4574549099031326,0.0189600696487393,0.3071818637378916,0.0023700087060924127
200,1,0.1,10.0,static,1.385960724990582,0.002183705913399904,1.385960724990582,1.0,0.0022282208025667227,1.0,0.0022282208025667227
200,2,0.1,10.0,static,0.8639961613322763,0.0030895525309182553,1.385960724990582,1.6041283364655694,0.006268315109355241,0.8020641682327847,0.0031341575546776205
200,4,0.1,10.0,static,0.60696683699886,0.003025539422623652,1.385960724990582,2.2834208403270395,0.011937199993278826,0.5708552100817599,0.0029842999983197066
200,8,0.1,10.0,static,0.5737528879981255,0.001805300134394833,1.385960724990582,2.415605662267464,0.008500323789853527,0.301950707783433,0.0010625404737316909
200,1,0.1,10.0,stdp,1.5248091746664916,0.0002489442177975335,1.5248091746664916,1.0,0.00023088809729954348,1.0,0.00023088809729954348
200,2,0.1,10.0,stdp,0.9497083259969562,0.002311226124201215,1.5248091746664916,1.6055552351463522,0.003916088877325615,0.8027776175731761,0.0019580444386628074
200,4,0.1,10.0,stdp,0.6558744656649651,0.007503775205184405,1.5248091746664916,2.324849120510505,0.026601007114084276,0.5812122801276263,0.006650251778521069
200,8,0.1,10.0,stdp,0.5970047536635926,0.0008632170891016862,1.5248091746664916,2.554098883315943,0.003716472619905341,0.31926236041449285,0.00046455907748816765
200,1,0.1,20.0,static,1.3874526243307628,0.00251719904911864,1.3874526243307628,1.0,0.0025657503341228213,1.0,0.0025657503341228213
200,2,0.1,20.0,static,0.8685715290048392,0.008227504466594796,1.3874526243307628,1.597395928830903,0.01540629664648925,0.7986979644154515,0.007703148323244625
200,4,0.1,20.0,static,0.6113611893282117,0.008711596533333987,1.3874526243307628,2.26944832048523,0.032599583050122456,0.5673620801213075,0.008149895762530614
200,8,0.1,20.0,static,0.5734014073435295,0.0013482797018688382,1.3874526243307628,2.4196882089260874,0.007186304971476309,0.3024610261157609,0.0008982881214345387
200,1,0.1,20.0,stdp,1.5306831273337593,0.001452289715502625,1.5306831273337593,1.0,0.0013417850993995722,1.0,0.0013417850993995722
200,2,0.1,20.0,stdp,0.9437139206662929,3.4478281016746884e-05,1.5306831273337593,1.62197790433466,0.0015400493651154018,0.81098895216733,0.0007700246825577009
200,4,0.1,20.0,stdp,0.6639309730041228,0.005838745943243675,1.5306831273337593,2.305485343465448,0.020392569531433057,0.576371335866362,0.005098142382858264
200,8,0.1,20.0,stdp,0.5990994456709208,0.0005045000344582388,1.5306831273337593,2.5549733660988028,0.0032412145948602375,0.31937167076235035,0.0004051518243575297
200,1,0.1,40.0,static,1.4008337386670366,0.007388744641097034,1.4008337386670366,1.0,0.007459316970973263,1.0,0.007459316970973263
200,2,0.1,40.0,static,0.8660149599988168,0.0013705061009070237,1.4008337386670366,1.6175629791302342,0.008907640113774103,0.8087814895651171,0.004453820056887051
200,4,0.1,40.0,static,0.6071143096730035,0.0036358355029637935,1.4008337386670366,2.3073640603555146,0.018413492459990976,0.5768410150888786,0.004603373114997744
200,8,0.1,40.0,static,0.5711428403349904,0.006742986189658252,1.4008337386670366,2.4526854575388017,0.031715166518111085,0.3065856821923502,0.003964395814763886
200,1,0.1,40.0,stdp,1.5598786046660582,0.013704859953382794,1.5598786046660582,1.0,0.012425068693500737,1.0,0.012425068693500737
200,2,0.1,40.0,stdp,0.9728849806657914,0.018813697654368997,1.5598786046660582,1.6033535676525288,0.034055747396731256,0.8016767838262644,0.017027873698365628
200,4,0.1,40.0,stdp,0.6723441773356171,0.009796472906759302,1.5598786046660582,2.3200596617755886,0.03947472214749599,0.5800149154438972,0.009868680536873998
200,8,0.1,40.0,stdp,0.6018850810020618,0.005177051719154626,1.5598786046660582,2.5916552077832855,0.03186525954436287,0.3239569009729107,0.003983157443045358
200,1,0.2,10.0,static,1.4222378626630718,0.0030924849575222277,1.4222378626630718,1.0,0.0030750370828784394,1.0,0.0030750370828784394
200,2,0.2,10.0,static,0.8822152376718199,0.0024487964742917756,1.4222378626630718,1.6121211717181176,0.005684330133098574,0.8060605858590588,0.002842165066549287
200,4,0.2,10.0,static,0.6084550909969645,0.0020106030666554604,1.4222378626630718,2.3374574125638587,0.0092461871519451,0.5843643531409647,0.002311546787986275
200,8,0.2,10.0,static,0.5817502329979712,0.0029302503326969313,1.4222378626630718,2.444756842354426,0.013412527913285014,0.30559460529430327,0.0016765659891606268
200,1,0.2,10.0,stdp,1.7270794253320976,0.024579841795253337,1.7270794253320976,1.0,0.020127126244439016,1.0,0.020127126244439016
200,2,0.2,10.0,stdp,1.0285534836681716,0.004108515293240056,1.7270794253320976,1.679134291755782,0.02482089429647583,0.839567145877891,0.012410447148237915
200,4,0.2,10.0,stdp,0.7044127716702254,0.007775934440271763,1.7270794253320976,2.4518002722140295,0.0441601612533606,0.6129500680535074,0.01104004031334015
200,8,0.2,10.0,stdp,0.6237700689962367,0.0027475162437808386,1.7270794253320976,2.7687757255029775,0.04124936294638518,0.3460969656878722,0.005156170368298148
200,1,0.2,20.0,static,1.425447450664554,0.003797407080962388,1.425447450664554,1.0,0.0037674798837690864,1.0,0.0037674798837690864
200,2,0.2,20.0,static,0.8917261480043331,0.009258768054895054,1.425447450664554,1.5985260204096061,0.017135055914950768,0.7992630102048031,0.008567527957475384
200,4,0.2,20.0,static,0.620791134996883,0.008591414731299476,1.425447450664554,2.2961788116895567,0.03236126876047784,0.5740447029223892,0.00809031719011946
200,8,0.2,20.0,static,0.5809618169975389,0.002733253004407007,1.425447450664554,2.4535992021496185,0.013265598213009707,0.3066999002687023,0.0016581997766262134
200,1,0.2,20.0,stdp,1.7191335659978602,0.01536180508076721,1.7191335659978602,1.0,0.01263710599190287,1.0,0.01263710599190287
200,2,0.2,20.0,stdp,1.0394873843324604,0.005620898532443251,1.7191335659978602,1.6538282156275095,0.01727343671568811,0.8269141078137547,0.008636718357844055
200,4,0.2,20.0,stdp,0.6996959230018547,0.001994117244986208,1.7191335659978602,2.456972392553591,0.023044592618445388,0.6142430981383977,0.005761148154611347
200,8,0.2,20.0,stdp,0.6208300373352055,0.000941593329831274,1.7191335659978602,2.769088901331052,0.025097862556429776,0.3461361126663815,0.003137232819553722
200,1,0.2,40.0,static,1.436462502000116,0.0028264976248919813,1.436462502000116,1.0,0.0027827188454775677,1.0,0.0027827188454775677
200,2,0.2,40.0,static,0.8888263226738976,0.0025811746877985224,1.436462502000116,1.6161340695657382,0.00566918286239358,0.8080670347828691,0.00283459143119679
200,4,0.2,40.0,static,0.6178686870019495,0.004252716464745089,1.436462502000116,2.3248669696633835,0.01664283408727072,0.5812167424158459,0.00416070852181768
200,8,0.2,40.0,static,0.5793218813341809,0.002606010140584982,1.436462502000116,2.479558511913854,0.01217440187028301,0.30994481398923174,0.0015218002337853763
200,1,0.2,40.0,stdp,1.7333536863346428,0.0017297800026935923,1.7333536863346428,1.0,0.0014112978551445883,1.0,0.0014112978551445883
200,2,0.2,40.0,stdp,1.0488028849989253,0.0017297422640520754,1.7333536863346428,1.6526972905270174,0.003185858271802414,0.8263486452635087,0.001592929135901207
200,4,0.2,40.0,stdp,0.7110311233312435,0.0006616525794681206,1.7333536863346428,2.437802832334157,0.003326337827800571,0.6094507080835393,0.0008315844569501428
200,8,0.2,40.0,stdp,0.6251321613381151,0.0010037758773311482,1.7333536863346428,2.7727795713219177,0.005242063748152303,0.3465974464152397,0.0006552579685190379
500,1,0.05,10.0,static,3.335218914997919,0.014297536333282283,3.335218914997919,1.0,0.006062501534794311,1.0,0.006062501534794311
500,2,0.05,10.0,static,1.8602493526705075,0.0014263435110882963,3.335218914997919,1.7928880933139408,0.007807789026595122,0.8964440466569704,0.003903894513297561
500,4,0.05,10.0,static,1.1579127543324528,0.01819582640682532,3.335218914997919,2.8803715154866767,0.04691710706135391,0.7200928788716692,0.011729276765338477
500,8,0.05,10.0,static,0.8474120543348059,0.005764200260130932,3.335218914997919,3.935769969210516,0.031644625254700444,0.4919712461513145,0.0039555781568375555
500,1,0.05,10.0,stdp,3.817509576333881,0.02875421382203037,3.817509576333881,1.0,0.010652127610782113,1.0,0.010652127610782113
500,2,0.05,10.0,stdp,2.0807347526715603,0.003046480971298858,3.817509576333881,1.8346930436147078,0.0140779201039086,0.9173465218073539,0.0070389600519543
500,4,0.05,10.0,stdp,1.253323279665589,0.005779445009982041,3.817509576333881,3.0459097331635507,0.026900395454584242,0.7614774332908877,0.006725098863646061
500,8,0.05,10.0,stdp,0.9178487240036096,0.004989772442785172,3.817509576333881,4.159192551559148,0.0386353203650164,0.5198990689448935,0.00482941504562705
500,1,0.05,20.0,static,3.3342689679945274,0.0027566158501366265,3.3342689679945274,1.0,0.0011692048718735084,1.0,0.0011692048718735084
500,2,0.05,20.0,static,1.860290609334091,0.00029983196675710137,3.3342689679945274,1.7923376870606584,0.0015097158692853503,0.8961688435303292,0.0007548579346426752
500,4,0.05,20.0,static,1.1461593049995524,0.011129638658790606,3.3342689679945274,2.909079875241103,0.02835046273781669,0.7272699688102757,0.007087615684454172
500,8,0.05,20.0,static,0.8546349663326206,0.0057819824964196,3.3342689679945274,3.9013954487521434,0.02659101180276864,0.4876744310940179,0.00332387647534608
500,1,0.05,20.0,stdp,3.8088197333321054,0.0086865668196352,3.8088197333321054,1.0,0.00322531951283531,1.0,0.00322531951283531
500,2,0.05,20.0,stdp,2.1031702306693965,0.002154617422216664,3.8088197333321054,1.8109897514666873,0.0045277876057302985,0.9054948757333436,0.0022638938028651493
500,4,0.05,20.0,stdp,1.2719813176615087,0.01290186333410943,3.8088197333321054,2.994399116124191,0.031130850029855186,0.7485997790310478,0.0077827125074637965
500,8,0.05,20.0,stdp,0.9307129883284991,0.017144663216511407,3.8088197333321054,4.0923676590916624,0.07596106351879059,0.5115459573864578,0.009495132939848824
500,1,0.05,40.0,static,3.3436031983292196,0.0016763912319272072,3.3436031983292196,1.0,0.0007090480165886493,1.0,0.0007090480165886493
500,2,0.05,40.0,static,1.8666633159979635,0.00518900954161783,3.3436031983292196,1.791219214345383,0.005059627678188288,0.8956096071726914,0.002529813839094144
500,4,0.05,40.0,static,1.1343243233325968,0.0034069326392825454,3.3436031983292196,2.9476606730126838,0.008975775036918461,0.7369151682531709,0.0022439437592296154
500,8,0.05,40.0,static,0.8524410269989554,0.001417737871456406,3.3436031983292196,3.9223865257875685,0.006813496695706859,0.49029831572344607,0.0008516870869633574
500,1,0.05,40.0,stdp,3.8568685206701048,0.0008359847585131922,3.8568685206701048,1.0,0.00030653390881500497,1.0,0.00030653390881500497
500,2,0.05,40.0,stdp,2.1343922343318504,0.008913343940513336,3.8568685206701048,1.8070101917689265,0.007556335607694465,0.9035050958844633,0.0037781678038472325
500,4,0.05,40.0,stdp,1.2695770453331836,0.0036952433487537676,3.8568685206701048,3.0379160798846367,0.008866672530832096,0.7594790199711592,0.002216668132708024
500,8,0.05,40.0,stdp,0.9207731030037394,0.0022466356301995014,3.8568685206701048,4.188728480543421,0.010260514723544405,0.5235910600679277,0.0012825643404430506
500,1,0.1,10.0,static,3.440107115335801,0.011330832275097293,3.440107115335801,1.0,0.0046580574787867335,1.0,0.0046580574787867335
500,2,0.1,10.0,static,1.9032555260006727,0.0033760095283543548,3.440107115335801,1.8074856835248643,0.006761819138953984,0.9037428417624321,0.003380909569476992
500,4,0.1,10.0,static,1.1536678079961955,0.00614801447142562,3.440107115335801,2.9818870661832193,0.018681013792956985,0.7454717665458048,0.004670253448239246
500,8,0.1,10.0,static,0.8527466673306966,0.0002104806531451174,3.440107115335801,4.034149000082485,0.013324711193470465,0.5042686250103107,0.001665588899183808
500,1,0.1,10.0,stdp,4.31523911166975,0.009677062840300198,4.31523911166975,1.0,0.0031714195108399836,1.0,0.0031714195108399836
500,2,0.1,10.0,stdp,2.35061363200172,0.0009694992539300071,4.31523911166975,1.8357926002475393,0.004185873583907408,0.9178963001237697,0.002092936791953704
500,4,0.1,10.0,stdp,1.3870227673323825,0.0020554609822886908,4.31523911166975,3.111152328068208,0.008362605419212424,0.777788082017052,0.002090651354803106
500,8,0.1,10.0,stdp,0.9873624896620944,0.004201236330960365,4.31523911166975,4.370470983910435,0.02102103538676667,0.5463088729888044,0.002627629423345834
500,1,0.1,20.0,static,3.4627494729987425,0.012541325944766367,3.4627494729987425,1.0,0.005121974136312751,1.0,0.005121974136312751
500,2,0.1,20.0,static,1.9417565759989277,0.02525463598067495,3.4627494729987425,1.7833077100394765,0.024076328640661167,0.8916538550197383,0.012038164320330584
500,4,0.1,20.0,static,1.1546223119997496,0.004467244661172745,3.4627494729987425,2.999032183088017,0.01589389269094847,0.7497580457720042,0.003973473172737117
500,8,0.1,20.0,static,0.8656157413352048,0.007041395813162145,3.4627494729987425,4.000330987116155,0.03562052433215216,0.5000413733895194,0.00445256554151902
500,1,0.1,20.0,stdp,4.373339666330139,0.028865927773285983,4.373339666330139,1.0,0.00933441938245772,1.0,0.00933441938245772
500,2,0.1,20.0,stdp,2.373348435998196,0.005709494743435878,4.373339666330139,1.8426875717011084,0.01294518433198621,0.9213437858505542,0.006472592165993105
500,4,0.1,20.0,stdp,1.394992906668146,0.0030789872212523242,4.373339666330139,3.1350264545614,0.021818814386857902,0.78375661364035,0.0054547035967144756
500,8,0.1,20.0,stdp,0.9992051579999194,0.0012374382931811768,4.373339666330139,4.376818545536864,0.029392995174766134,0.547102318192108,0.0036741243968457667
500,1,0.1,40.0,static,3.47228384433159,0.003874689703910425,3.47228384433159,1.0,0.0015781079470800975,1.0,0.0015781079470800975
500,2,0.1,40.0,static,1.9464034116681432,0.012246651340286845,3.47228384433159,1.783948704321119,0.011399656602752951,0.8919743521605595,0.0056998283013764755
500,4,0.1,40.0,static,1.1652991523296805,0.004809489609577467,3.47228384433159,2.9797360080368693,0.012739710125096521,0.7449340020092173,0.0031849275312741303
500,8,0.1,40.0,static,0.8967789229985405,0.013001781545311508,3.47228384433159,3.8719507732422938,0.0563027833777502,0.4839938466552867,0.007037847922218775
500,1,0.1,40.0,stdp,4.440638748996814,0.0013769319553640594,4.440638748996814,1.0,0.0004385125554697886,1.0,0.0004385125554697886
500,2,0.1,40.0,stdp,2.408459254336776,0.005640139714451458,4.440638748996814,1.8437674380418962,0.004355427114646907,0.9218837190209481,0.0021777135573234534
500,4,0.1,40.0,stdp,1.4248905316684006,0.0077797984196176185,4.440638748996814,3.1164771259987822,0.01704315562295267,0.7791192814996956,0.004260788905738167
500,8,0.1,40.0,stdp,0.9979380666676055,0.0033101813787246824,4.440638748996814,4.449813968741918,0.014824476251574263,0.5562267460927397,0.0018530595314467828
500,1,0.2,10.0,static,3.7041254579962697,0.05306675334340018,3.7041254579962697,1.0,0.020260577871987373,1.0,0.020260577871987373
500,2,0.2,10.0,static,2.001716013663099,0.0007501873864617336,3.7041254579962697,1.8504750087989736,0.02651969973109359,0.9252375043994868,0.013259849865546795
500,4,0.2,10.0,static,1.1908268986686987,0.0016327039718831583,3.7041254579962697,3.110549032892478,0.04476655372876707,0.7776372582231195,0.011191638432191767
500,8,0.2,10.0,static,0.8931616350018885,0.011512863943048193,3.7041254579962697,4.147206186244707,0.07992365848805372,0.5184007732805884,0.009990457311006715
500,1,0.2,10.0,stdp,5.393918543001443,0.008990148905220428,5.393918543001443,1.0,0.0023570972398188404,1.0,0.0023570972398188404
500,2,0.2,10.0,stdp,2.882958875333619,0.017784032157032663,5.393918543001443,1.870966176157214,0.01195523773108955,0.935483088078607,0.005977618865544775
500,4,0.2,10.0,stdp,1.6508206313398357,0.002829882648546119,5.393918543001443,3.267416484020824,0.007812153465916463,0.816854121005206,0.0019530383664791158
500,8,0.2,10.0,stdp,1.1229263929950928,0.0048026598690264575,5.393918543001443,4.803448005718942,0.022048793830801466,0.6004310007148678,0.0027560992288501833
500,1,0.2,20.0,static,3.6709292466645516,0.00872669092921957,3.6709292466645516,1.0,0.0033619293201998172,1.0,0.0033619293201998172
500,2,0.2,20.0,static,2.0339145520022917,0.007600241905090942,3.6709292466645516,1.8048591289396583,0.00799343315950711,0.9024295644698291,0.003996716579753555
500,4,0.2,20.0,static,1.1983701706679615,0.0015148275596728177,3.6709292466645516,3.063268209203177,0.008247627264546266,0.7658170523007942,0.0020619068161365664
500,8,0.2,20.0,static,0.8956492513292081,0.007922892480954869,3.6709292466645516,4.098623698078939,0.037542719565734066,0.5123279622598673,0.004692839945716758
500,1,0.2,20.0,stdp,5.454745571992437,0.014760905422691102,5.454745571992437,1.0,0.0038269562468431226,1.0,0.0038269562468431226
500,2,0.2,20.0,stdp,2.9175676266653077,0.014394340660121931,5.454745571992437,1.8696209548455431,0.010520498580986089,0.9348104774227716,0.005260249290493044
500,4,0.2,20.0,stdp,1.6929226206654373,0.009805827793533404,5.454745571992437,3.222087947438696,0.020599434673114658,0.805521986859674,0.005149858668278664
500,8,0.2,20.0,stdp,1.1977240133370894,0.008539214919383632,5.454745571992437,4.554259170937441,0.03472994021224816,0.5692823963671801,0.00434124252653102
500,1,0.2,40.0,static,3.7186589170062994,0.004722034321107634,3.7186589170062994,1.0,0.0017957992727866887,1.0,0.0017957992727866887
500,2,0.2,40.0,static,2.077535664337726,0.02009328922715891,3.7186589170062994,1.789937463331937,0.01746029749848409,0.8949687316659685,0.008730148749242045
500,4,0.2,40.0,static,1.224840218666941,0.00345536677414837,3.7186589170062994,3.036035933775521,0.009392552470881612,0.7590089834438802,0.002348138117720403
500,8,0.2,40.0,static,0.9121232670004247,0.013479857423076011,3.7186589170062994,4.0769258405559,0.060473046153562166,0.5096157300694875,0.007559130769195271
500,1,0.2,40.0,stdp,5.575962948001688,0.014516023909862777,5.575962948001688,1.0,0.0036816524924035143,1.0,0.0036816524924035143
500,2,0.2,40.0,stdp,2.987815105666717,0.005257529393483857,5.575962948001688,1.8662342718015805,0.005864156762017791,0.9331171359007903,0.0029320783810088953
